cases,customer,item_type,material,ph_level2,ph_level3,sku,sku_description,uom,warehouse,__idx
1,JD,Moisturizer,82324284,Ultra Repair,FAB,815517026999,Ultra Repair Oil control moisturizer - 1.7fl oz Jar,Oz,Taicang_JD,515
1,JD,Moisturizer,82324284,Ultra Repair,FAB,815517026999,Ultra Repair Oil control moisturizer - 1.7fl oz Jar,Oz,Wuhan_JD,516
1,JD,Moisturizer,82324284,Ultra Repair,FAB,815517026999,Ultra Repair Oil control moisturizer - 1.7fl oz Jar,Oz,Xian_JD,517
1,JD,Moisturizer,82324284,Ultra Repair,FAB,815517026999,Ultra Repair Oil control moisturizer - 1.7fl oz Jar,Oz,Xiqing_JD,518
1,TMALL,Moisturizer,82324284,Ultra Repair,FAB,815517026999,Ultra Repair Oil control moisturizer - 1.7fl oz Jar,Oz,ALL,519
1,TMALL,Moisturizer,82324284,Ultra Repair,FAB,815517026999,Ultra Repair Oil control moisturizer - 1.7fl oz Jar,Oz,Luogang_TMALL,520
1,TMALL,Moisturizer,82324284,Ultra Repair,FAB,815517026999,Ultra Repair Oil control moisturizer - 1.7fl oz Jar,Oz,TCDC_TMALL,521
1,TMALL,Moisturizer,82324284,Ultra Repair,FAB,815517026999,Ultra Repair Oil control moisturizer - 1.7fl oz Jar,Oz,Xiqing_TMALL,522
25,ALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Chengdu_PG,523
25,ALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Luogang_PG,524
25,ALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Luogang_TMALL,525
25,ALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Shenyang_PG,526
25,ALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,TCDC_TMALL,527
25,ALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Taicang_PG,528
25,ALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Wuhan_PG,529
25,ALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Xian_PG,530
25,ALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Xiqing_PG,531
25,ALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Xiqing_TMALL,532
25,DY,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,ALL,533
25,DY,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Luogang_DY,534
25,DY,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Luogang_PG,535
25,DY,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Taicang_DY,536
25,DY,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Taicang_PG,537
25,DY,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Xiqing_DY,538
25,DY,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Xiqing_PG,539
25,JD,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,ALL,540
25,JD,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Chengdu_JD,541
25,JD,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Luogang_JD,542
25,JD,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Shenyang_JD,543
25,JD,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Taicang_JD,544
25,JD,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Wuhan_JD,545
25,JD,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Xian_JD,546
25,JD,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Xiqing_JD,547
25,TMALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,ALL,548
25,TMALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Luogang_TMALL,549
25,TMALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,TCDC_TMALL,550
25,TMALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Xiqing_PG,551
25,TMALL,Cleanser,80681363,Face,FAB,815517027163,FAB FACE CLEANSER 2OZ 56.7GX24 JAN21,G,Xiqing_TMALL,552
24,ALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Chengdu_PG,553
24,ALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Luogang_PG,554
24,ALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Luogang_TMALL,555
24,ALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Shenyang_PG,556
24,ALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,TCDC_TMALL,557
24,ALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Taicang_PG,558
24,ALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Wuhan_PG,559
24,ALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Xian_PG,560
24,ALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Xiqing_PG,561
24,ALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Xiqing_TMALL,562
24,DY,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,ALL,563
24,DY,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Luogang_DY,564
24,DY,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Luogang_PG,565
24,DY,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Taicang_DY,566
24,DY,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Taicang_PG,567
24,DY,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Xiqing_DY,568
24,DY,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Xiqing_PG,569
24,JD,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,ALL,570
24,JD,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Chengdu_JD,571
24,JD,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Luogang_JD,572
24,JD,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Shenyang_JD,573
24,JD,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Taicang_JD,574
24,JD,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Wuhan_JD,575
24,JD,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Xian_JD,576
24,JD,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Xian_PG,577
24,JD,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Xiqing_JD,578
24,TMALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,ALL,579
24,TMALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Luogang_TMALL,580
24,TMALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,TCDC_TMALL,581
24,TMALL,Mask,80693877,Face,FAB,815517027170,FAB OATMEAL MASK 2OZ 56.7GX24 DEC21,G,Xiqing_TMALL,582
12,ALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Chengdu_PG,583
12,ALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Luogang_PG,584
12,ALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Luogang_TMALL,585
12,ALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Shenyang_PG,586
12,ALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,TCDC_TMALL,587
12,ALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Taicang_PG,588
12,ALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Wuhan_PG,589
12,ALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Xian_PG,590
12,ALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Xiqing_PG,591
12,ALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Xiqing_TMALL,592
12,DY,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,ALL,593
12,DY,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Luogang_DY,594
12,DY,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Luogang_PG,595
12,DY,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Taicang_DY,596
12,DY,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Taicang_PG,597
12,DY,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Xiqing_DY,598
12,DY,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Xiqing_PG,599
12,JD,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,ALL,600
12,JD,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Chengdu_JD,601
12,JD,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Luogang_JD,602
12,JD,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Shenyang_JD,603
12,JD,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Taicang_JD,604
12,JD,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Wuhan_JD,605
12,JD,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Xian_JD,606
12,JD,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Xiqing_JD,607
12,TMALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,ALL,608
12,TMALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Luogang_TMALL,609
12,TMALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,TCDC_TMALL,610
12,TMALL,Cream,80685834,Eye,FAB,815517027491,FAB RETINOL EYE CREAM 15ML X12 DEC21,ML,Xiqing_TMALL,611
24,ALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Chengdu_PG,612
24,ALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Luogang_PG,613
24,ALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Luogang_TMALL,614
24,ALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Shenyang_PG,615
24,ALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,TCDC_TMALL,616
24,ALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Taicang_PG,617
24,ALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Wuhan_PG,618
24,ALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Xian_PG,619
24,ALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Xiqing_PG,620
24,ALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Xiqing_TMALL,621
24,DY,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,ALL,622
24,DY,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Luogang_DY,623
24,DY,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Luogang_PG,624
24,DY,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Taicang_DY,625
24,DY,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Taicang_PG,626
24,DY,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Xiqing_DY,627
24,DY,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Xiqing_PG,628
24,JD,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,ALL,629
24,JD,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Chengdu_JD,630
24,JD,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Luogang_JD,631
24,JD,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Shenyang_JD,632
24,JD,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Taicang_JD,633
24,JD,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Wuhan_JD,634
24,JD,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Xian_JD,635
24,JD,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Xiqing_JD,636
24,TMALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,ALL,637
24,TMALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Luogang_TMALL,638
24,TMALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,TCDC_TMALL,639
24,TMALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Xiqing_PG,640
24,TMALL,Gel,80685602,Face,FAB,815517027606,FAB BHA TREATMENT GEL 22MLX24 SEP21,ML,Xiqing_TMALL,641
24,ALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Chengdu_PG,642
24,ALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Luogang_PG,643
24,ALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Luogang_TMALL,644
24,ALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Shenyang_PG,645
24,ALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,TCDC_TMALL,646
24,ALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Taicang_PG,647
24,ALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Wuhan_PG,648
24,ALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xian_PG,649
24,ALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xiqing_PG,650
24,ALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xiqing_TMALL,651
24,DY,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,ALL,652
24,DY,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Luogang_DY,653
24,DY,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Taicang_DY,654
24,DY,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xiqing_DY,655
24,DY,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xiqing_PG,656
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,ALL,657
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Chengdu_JD,658
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Luogang_JD,659
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Shenyang_JD,660
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Taicang_JD,661
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Taicang_PG,662
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Wuhan_JD,663
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xian_JD,664
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xiqing_JD,665
24,TMALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,ALL,666
24,TMALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Luogang_TMALL,667
24,TMALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,TCDC_TMALL,668
24,TMALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xiqing_TMALL,669
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Chengdu_PG,670
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_PG,671
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_TMALL,672
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Shenyang_PG,673
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,TCDC_TMALL,674
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Taicang_PG,675
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Wuhan_PG,676
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xian_PG,677
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_PG,678
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_TMALL,679
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,ALL,680
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_DY,681
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_PG,682
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Taicang_DY,683
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Taicang_PG,684
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_DY,685
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_PG,686
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,ALL,687
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Chengdu_JD,688
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_JD,689
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Shenyang_JD,690
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Taicang_JD,691
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Taicang_PG,692
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Wuhan_JD,693
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xian_JD,694
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xian_PG,695
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_JD,696
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_PG,697
12,TMALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,ALL,698
12,TMALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_TMALL,699
12,TMALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,TCDC_TMALL,700
12,TMALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_TMALL,701
