,id,ts,y,sku,customer,price,ph_level2,y_mean_sku_month,main_promo,medium_promo,small_promo,weeks_since_last_event,weeks_to_next_event,average_train_demand,cluster
265,10,2021-10-01,310.0,815517026999,TMALL,242.3003166909037,Ultra Repair,155.0,0.0,0.0,0.0,4,4,1434.3636363636363,1
266,10,2021-11-01,3328.0,815517026999,TMALL,242.3003166909037,Ultra Repair,1664.0,1.0,0.0,0.0,0,0,1434.3636363636363,1
267,10,2021-12-01,803.0,815517026999,TMALL,242.3003166909037,Ultra Repair,401.5,0.0,0.0,1.0,0,0,1434.3636363636363,1
268,10,2022-01-01,439.0,815517026999,TMALL,249.443624733475,Ultra Repair,219.5,0.0,0.0,0.0,4,4,1434.3636363636363,1
269,10,2022-02-01,359.0,815517026999,TMALL,279.527005494505,Ultra Repair,179.5,0.0,0.0,1.0,0,0,1434.3636363636363,1
270,10,2022-03-01,4149.0,815517026999,TMALL,244.015161923454,Ultra Repair,2074.5,0.0,1.0,0.0,0,0,1434.3636363636363,1
271,10,2022-04-01,785.0,815517026999,TMALL,255.86391908976,Ultra Repair,13486.5,0.0,0.0,0.0,4,4,1434.3636363636363,1
272,10,2022-05-01,8223.0,815517026999,TMALL,230.106357428381,Ultra Repair,5279.5,0.0,0.0,1.0,0,0,1434.3636363636363,1
273,10,2022-06-01,8421.0,815517026999,TMALL,230.4434684982169,Ultra Repair,11491.5,0.0,1.0,0.0,0,0,1434.3636363636363,1
274,10,2022-07-01,4081.0,815517026999,TMALL,230.4434684982169,Ultra Repair,2426.6666666666665,0.0,0.0,0.0,4,8,1434.3636363636363,1
275,11,2020-07-01,0.0,815517027163,TMALL,103.70144788310704,Face,516.0,0.0,0.0,0.0,4,8,543.3636363636364,1
276,11,2020-08-01,0.0,815517027163,TMALL,103.70144788310704,Face,321.0,0.0,0.0,0.0,8,4,543.3636363636364,1
277,11,2020-09-01,0.0,815517027163,TMALL,103.70144788310704,Face,735.0,0.0,1.0,0.0,0,0,543.3636363636364,1
278,11,2020-10-01,0.0,815517027163,TMALL,103.70144788310704,Face,131.0,0.0,0.0,0.0,4,4,543.3636363636364,1
279,11,2020-11-01,0.0,815517027163,TMALL,103.70144788310704,Face,1218.0,1.0,0.0,0.0,0,0,543.3636363636364,1
280,11,2020-12-01,0.0,815517027163,TMALL,103.70144788310704,Face,1102.5,0.0,0.0,1.0,0,0,543.3636363636364,1
281,11,2021-01-01,0.0,815517027163,TMALL,103.70144788310704,Face,234.5,0.0,0.0,0.0,4,4,543.3636363636364,1
282,11,2021-02-01,11.0,815517027163,TMALL,103.70144788310704,Face,130.5,0.0,0.0,1.0,0,0,543.3636363636364,1
283,11,2021-03-01,2057.0,815517027163,TMALL,103.70144788310704,Face,1271.5,0.0,1.0,0.0,0,0,543.3636363636364,1
284,11,2021-04-01,21091.0,815517027163,TMALL,103.70144788310704,Face,10711.5,0.0,0.0,0.0,4,4,543.3636363636364,1
285,11,2021-05-01,465.0,815517027163,TMALL,103.70144788310704,Face,541.5,0.0,0.0,1.0,0,0,543.3636363636364,1
286,11,2021-06-01,7362.0,815517027163,TMALL,103.70144788310704,Face,4250.5,0.0,1.0,0.0,0,0,543.3636363636364,1
287,11,2021-07-01,1028.0,815517027163,TMALL,103.70144788310704,Face,516.0,0.0,0.0,0.0,4,8,543.3636363636364,1
288,11,2021-08-01,642.0,815517027163,TMALL,103.70144788310704,Face,321.0,0.0,0.0,0.0,8,4,543.3636363636364,1
289,11,2021-09-01,1470.0,815517027163,TMALL,103.70144788310704,Face,735.0,0.0,1.0,0.0,0,0,543.3636363636364,1
290,11,2021-10-01,262.0,815517027163,TMALL,103.70144788310704,Face,131.0,0.0,0.0,0.0,4,4,543.3636363636364,1
291,11,2021-11-01,2436.0,815517027163,TMALL,103.70144788310704,Face,1218.0,1.0,0.0,0.0,0,0,543.3636363636364,1
292,11,2021-12-01,2205.0,815517027163,TMALL,103.70144788310704,Face,1102.5,0.0,0.0,1.0,0,0,543.3636363636364,1
293,11,2022-01-01,469.0,815517027163,TMALL,100.05198130841102,Face,234.5,0.0,0.0,0.0,4,4,543.3636363636364,1
294,11,2022-02-01,250.0,815517027163,TMALL,106.30102189781,Face,130.5,0.0,0.0,1.0,0,0,543.3636363636364,1
295,11,2022-03-01,486.0,815517027163,TMALL,88.8767899159664,Face,1271.5,0.0,1.0,0.0,0,0,543.3636363636364,1
296,11,2022-04-01,332.0,815517027163,TMALL,102.142152173913,Face,10711.5,0.0,0.0,0.0,4,4,543.3636363636364,1
297,11,2022-05-01,618.0,815517027163,TMALL,90.2302346570397,Face,541.5,0.0,0.0,1.0,0,0,543.3636363636364,1
298,11,2022-06-01,1139.0,815517027163,TMALL,78.6738375558867,Face,4250.5,0.0,1.0,0.0,0,0,543.3636363636364,1
299,11,2022-07-01,520.0,815517027163,TMALL,78.6738375558867,Face,516.0,0.0,0.0,0.0,4,8,543.3636363636364,1
300,12,2020-07-01,0.0,815517027170,TMALL,202.16,Face,92.0,0.0,0.0,0.0,4,8,266.04545454545456,0
301,12,2020-08-01,0.0,815517027170,TMALL,202.16,Face,0.0,0.0,0.0,0.0,8,4,266.04545454545456,0
302,12,2020-09-01,0.0,815517027170,TMALL,202.16,Face,0.0,0.0,1.0,0.0,0,0,266.04545454545456,0
303,12,2020-10-01,0.0,815517027170,TMALL,202.16,Face,0.0,0.0,0.0,0.0,4,4,266.04545454545456,0
304,12,2020-11-01,0.0,815517027170,TMALL,202.16,Face,0.0,1.0,0.0,0.0,0,0,266.04545454545456,0
305,12,2020-12-01,0.0,815517027170,TMALL,202.16,Face,2713.5,0.0,0.0,1.0,0,0,266.04545454545456,0
306,12,2021-01-01,0.0,815517027170,TMALL,202.16,Face,1574.0,0.0,0.0,0.0,4,4,266.04545454545456,0
307,12,2021-02-01,0.0,815517027170,TMALL,202.16,Face,398.0,0.0,0.0,1.0,0,0,266.04545454545456,0
308,12,2021-03-01,0.0,815517027170,TMALL,202.16,Face,3686.5,0.0,1.0,0.0,0,0,266.04545454545456,0
309,12,2021-04-01,0.0,815517027170,TMALL,202.16,Face,145.5,0.0,0.0,0.0,4,4,266.04545454545456,0
310,12,2021-05-01,0.0,815517027170,TMALL,202.16,Face,1381.5,0.0,0.0,1.0,0,0,266.04545454545456,0
311,12,2021-06-01,0.0,815517027170,TMALL,202.16,Face,863.5,0.0,1.0,0.0,0,0,266.04545454545456,0
312,12,2021-07-01,0.0,815517027170,TMALL,202.16,Face,92.0,0.0,0.0,0.0,4,8,266.04545454545456,0
313,12,2021-08-01,0.0,815517027170,TMALL,202.16,Face,0.0,0.0,0.0,0.0,8,4,266.04545454545456,0
314,12,2021-09-01,0.0,815517027170,TMALL,202.16,Face,0.0,0.0,1.0,0.0,0,0,266.04545454545456,0
315,12,2021-10-01,0.0,815517027170,TMALL,202.16,Face,0.0,0.0,0.0,0.0,4,4,266.04545454545456,0
316,12,2021-11-01,0.0,815517027170,TMALL,202.16,Face,0.0,1.0,0.0,0.0,0,0,266.04545454545456,0
317,12,2021-12-01,5427.0,815517027170,TMALL,202.16,Face,2713.5,0.0,0.0,1.0,0,0,266.04545454545456,0
318,12,2022-01-01,3148.0,815517027170,TMALL,200.42747826087,Face,1574.0,0.0,0.0,0.0,4,4,266.04545454545456,0
319,12,2022-02-01,796.0,815517027170,TMALL,219.123743654822,Face,398.0,0.0,0.0,1.0,0,0,266.04545454545456,0
320,12,2022-03-01,7373.0,815517027170,TMALL,184.17350060056097,Face,3686.5,0.0,1.0,0.0,0,0,266.04545454545456,0
321,12,2022-04-01,291.0,815517027170,TMALL,218.362157534247,Face,145.5,0.0,0.0,0.0,4,4,266.04545454545456,0
322,12,2022-05-01,2763.0,815517027170,TMALL,164.815239916551,Face,1381.5,0.0,0.0,1.0,0,0,266.04545454545456,0
323,12,2022-06-01,1727.0,815517027170,TMALL,165.80218543046357,Face,863.5,0.0,1.0,0.0,0,0,266.04545454545456,0
324,12,2022-07-01,276.0,815517027170,TMALL,165.80218543046357,Face,92.0,0.0,0.0,0.0,4,8,266.04545454545456,0
325,13,2020-07-01,0.0,815517027606,TMALL,110.69423668639052,Face,5.333333333333333,0.0,0.0,0.0,4,8,12.130434782608695,1
326,13,2020-08-01,0.0,815517027606,TMALL,110.69423668639052,Face,0.0,0.0,0.0,0.0,8,4,12.130434782608695,1
327,13,2020-09-01,0.0,815517027606,TMALL,110.69423668639052,Face,22.0,0.0,1.0,0.0,0,0,12.130434782608695,1
328,13,2020-10-01,0.0,815517027606,TMALL,110.69423668639052,Face,28.0,0.0,0.0,0.0,4,4,12.130434782608695,1
329,13,2020-11-01,0.0,815517027606,TMALL,110.69423668639052,Face,372.0,1.0,0.0,0.0,0,0,12.130434782608695,1
330,13,2020-12-01,0.0,815517027606,TMALL,110.69423668639052,Face,18.0,0.0,0.0,1.0,0,0,12.130434782608695,1
331,13,2021-01-01,0.0,815517027606,TMALL,110.69423668639052,Face,10.0,0.0,0.0,0.0,4,4,12.130434782608695,1
332,13,2021-02-01,0.0,815517027606,TMALL,110.69423668639052,Face,6.0,0.0,0.0,1.0,0,0,12.130434782608695,1
333,13,2021-03-01,0.0,815517027606,TMALL,110.69423668639052,Face,16.0,0.0,1.0,0.0,0,0,12.130434782608695,1
334,13,2021-04-01,0.0,815517027606,TMALL,110.69423668639052,Face,3.5,0.0,0.0,0.0,4,4,12.130434782608695,1
335,13,2021-05-01,0.0,815517027606,TMALL,110.69423668639052,Face,328.5,0.0,0.0,1.0,0,0,12.130434782608695,1
336,13,2021-06-01,0.0,815517027606,TMALL,110.69423668639052,Face,28.0,0.0,1.0,0.0,0,0,12.130434782608695,1
337,13,2021-07-01,0.0,815517027606,TMALL,110.69423668639052,Face,5.333333333333333,0.0,0.0,0.0,4,8,12.130434782608695,1
338,13,2021-08-01,0.0,815517027606,TMALL,110.69423668639052,Face,0.0,0.0,0.0,0.0,8,4,12.130434782608695,1
339,13,2021-09-01,44.0,815517027606,TMALL,110.69423668639052,Face,22.0,0.0,1.0,0.0,0,0,12.130434782608695,1
340,13,2021-10-01,56.0,815517027606,TMALL,110.69423668639052,Face,28.0,0.0,0.0,0.0,4,4,12.130434782608695,1
341,13,2021-11-01,744.0,815517027606,TMALL,110.69423668639052,Face,372.0,1.0,0.0,0.0,0,0,12.130434782608695,1
342,13,2021-12-01,36.0,815517027606,TMALL,110.69423668639052,Face,18.0,0.0,0.0,1.0,0,0,12.130434782608695,1
343,13,2022-01-01,20.0,815517027606,TMALL,177.184444444444,Face,10.0,0.0,0.0,0.0,4,4,12.130434782608695,1
344,13,2022-02-01,12.0,815517027606,TMALL,207.708666666667,Face,6.0,0.0,0.0,1.0,0,0,12.130434782608695,1
345,13,2022-03-01,32.0,815517027606,TMALL,119.09354838709699,Face,16.0,0.0,1.0,0.0,0,0,12.130434782608695,1
346,13,2022-04-01,7.0,815517027606,TMALL,187.725,Face,3.5,0.0,0.0,0.0,4,4,12.130434782608695,1
347,13,2022-05-01,657.0,815517027606,TMALL,121.50591809775399,Face,328.5,0.0,0.0,1.0,0,0,12.130434782608695,1
348,13,2022-06-01,56.0,815517027606,TMALL,162.2445945945946,Face,28.0,0.0,1.0,0.0,0,0,12.130434782608695,1
349,13,2022-07-01,16.0,815517027606,TMALL,162.2445945945946,Face,5.333333333333333,0.0,0.0,0.0,4,8,12.130434782608695,1
350,14,2020-07-01,0.0,815517027613,TMALL,83.94805440440676,Oil,104.0,0.0,0.0,0.0,4,8,237.0909090909091,1
351,14,2020-08-01,0.0,815517027613,TMALL,83.94805440440676,Oil,0.0,0.0,0.0,0.0,8,4,237.0909090909091,1
352,14,2020-09-01,0.0,815517027613,TMALL,83.94805440440676,Oil,1494.5,0.0,1.0,0.0,0,0,237.0909090909091,1
353,14,2020-10-01,0.0,815517027613,TMALL,83.94805440440676,Oil,285.5,0.0,0.0,0.0,4,4,237.0909090909091,1
354,14,2020-11-01,0.0,815517027613,TMALL,83.94805440440676,Oil,2680.5,1.0,0.0,0.0,0,0,237.0909090909091,1
355,14,2020-12-01,0.0,815517027613,TMALL,83.94805440440676,Oil,118.5,0.0,0.0,1.0,0,0,237.0909090909091,1
356,14,2021-01-01,0.0,815517027613,TMALL,83.94805440440676,Oil,0.0,0.0,0.0,0.0,4,4,237.0909090909091,1
357,14,2021-02-01,0.0,815517027613,TMALL,83.94805440440676,Oil,0.0,0.0,0.0,1.0,0,0,237.0909090909091,1
358,14,2021-03-01,0.0,815517027613,TMALL,83.94805440440676,Oil,2058.5,0.0,1.0,0.0,0,0,237.0909090909091,1
359,14,2021-04-01,0.0,815517027613,TMALL,83.94805440440676,Oil,56.0,0.0,0.0,0.0,4,4,237.0909090909091,1
360,14,2021-05-01,0.0,815517027613,TMALL,83.94805440440676,Oil,910.0,0.0,0.0,1.0,0,0,237.0909090909091,1
361,14,2021-06-01,0.0,815517027613,TMALL,83.94805440440676,Oil,1082.0,0.0,1.0,0.0,0,0,237.0909090909091,1
362,14,2021-07-01,0.0,815517027613,TMALL,83.94805440440676,Oil,104.0,0.0,0.0,0.0,4,8,237.0909090909091,1
363,14,2021-08-01,0.0,815517027613,TMALL,83.94805440440676,Oil,0.0,0.0,0.0,0.0,8,4,237.0909090909091,1
364,14,2021-09-01,2989.0,815517027613,TMALL,83.94805440440676,Oil,1494.5,0.0,1.0,0.0,0,0,237.0909090909091,1
365,14,2021-10-01,571.0,815517027613,TMALL,83.94805440440676,Oil,285.5,0.0,0.0,0.0,4,4,237.0909090909091,1
366,14,2021-11-01,5361.0,815517027613,TMALL,83.94805440440676,Oil,2680.5,1.0,0.0,0.0,0,0,237.0909090909091,1
367,14,2021-12-01,237.0,815517027613,TMALL,83.94805440440676,Oil,118.5,0.0,0.0,1.0,0,0,237.0909090909091,1
368,14,2022-01-01,0.0,815517027613,TMALL,145.917894736842,Oil,0.0,0.0,0.0,0.0,4,4,237.0909090909091,1
369,14,2022-02-01,0.0,815517027613,TMALL,145.917894736842,Oil,0.0,0.0,0.0,1.0,0,0,237.0909090909091,1
370,14,2022-03-01,4117.0,815517027613,TMALL,107.511797752809,Oil,2058.5,0.0,1.0,0.0,0,0,237.0909090909091,1
371,14,2022-04-01,112.0,815517027613,TMALL,114.195806451613,Oil,56.0,0.0,0.0,0.0,4,4,237.0909090909091,1
372,14,2022-05-01,1820.0,815517027613,TMALL,144.166574074074,Oil,910.0,0.0,0.0,1.0,0,0,237.0909090909091,1
373,14,2022-06-01,2164.0,815517027613,TMALL,128.71114285714285,Oil,1082.0,0.0,1.0,0.0,0,0,237.0909090909091,1
374,14,2022-07-01,312.0,815517027613,TMALL,128.71114285714285,Oil,104.0,0.0,0.0,0.0,4,8,237.0909090909091,1
375,32,2022-01-01,169.0,815517025992,TMALL,196.688563829787,Face,169.0,0.0,0.0,0.0,4,4,155.33333333333334,0
376,32,2022-02-01,146.0,815517025992,TMALL,187.77461038961,Face,146.0,0.0,0.0,1.0,0,0,155.33333333333334,0
377,32,2022-03-01,315.0,815517025992,TMALL,160.24893258427,Face,315.0,0.0,1.0,0.0,0,0,155.33333333333334,0
378,32,2022-04-01,53.0,815517025992,TMALL,190.295128205128,Face,53.0,0.0,0.0,0.0,4,4,155.33333333333334,0
379,32,2022-05-01,202.0,815517025992,TMALL,167.116787148594,Face,202.0,0.0,0.0,1.0,0,0,155.33333333333334,0
380,32,2022-06-01,236.0,815517025992,TMALL,155.709662921348,Face,236.0,0.0,1.0,0.0,0,0,155.33333333333334,0
381,32,2022-07-01,126.0,815517025992,TMALL,155.709662921348,Face,126.0,0.0,0.0,0.0,4,8,155.33333333333334,0
382,33,2022-01-01,23.0,815517027491,TMALL,296.3412,Eye,23.0,0.0,0.0,0.0,4,4,26.5,0
383,33,2022-02-01,17.0,815517027491,TMALL,288.908333333333,Eye,17.0,0.0,0.0,1.0,0,0,26.5,0
384,33,2022-03-01,70.0,815517027491,TMALL,229.497333333333,Eye,70.0,0.0,1.0,0.0,0,0,26.5,0
385,33,2022-04-01,28.0,815517027491,TMALL,240.215333333333,Eye,28.0,0.0,0.0,0.0,4,4,26.5,0
386,33,2022-05-01,23.0,815517027491,TMALL,255.74416666666698,Eye,23.0,0.0,0.0,1.0,0,0,26.5,0
387,33,2022-06-01,54.0,815517027491,TMALL,221.87774193548387,Eye,54.0,0.0,1.0,0.0,0,0,26.5,0
388,33,2022-07-01,14.0,815517027491,TMALL,221.87774193548387,Eye,14.0,0.0,0.0,0.0,4,8,26.5,0
389,50,2022-06-01,1127.0,815517028122,TMALL,164.11242009132422,Oil,1127.0,0.0,1.0,0.0,0,0,1096.0,1
390,50,2022-07-01,1096.0,815517028122,TMALL,164.11242009132422,Oil,1096.0,0.0,0.0,0.0,4,8,1096.0,1
391,0,2022-08-01,108.0,815517026005,TMALL,240.064605042017,Ultra Repair,817.5,0.0,0.0,0.0,8,4,891.8636363636364,2
392,1,2022-08-01,0.0,815517026012,TMALL,124.79947368421053,Ultra Repair,1676.0,0.0,0.0,0.0,8,4,1068.9545454545455,1
393,2,2022-08-01,289.0,815517026029,TMALL,114.13260802469136,Face,369.5,0.0,0.0,0.0,8,4,617.0454545454545,0
394,3,2022-08-01,2288.0,815517026036,TMALL,114.626325581395,Ultra Repair,43028.0,0.0,0.0,0.0,8,4,14313.272727272728,2
395,4,2022-08-01,189.0,815517026043,TMALL,142.37338607594936,Ultra Repair,23.0,0.0,0.0,0.0,8,4,116.5,0
396,5,2022-08-01,16.0,815517026050,TMALL,246.4528235294118,Ultra Repair,6.5,0.0,0.0,0.0,8,4,15.954545454545455,0
397,6,2022-08-01,1509.0,815517026067,TMALL,131.90643333333333,Ultra Repair,14464.0,0.0,0.0,0.0,8,4,2284.0454545454545,2
398,7,2022-08-01,4013.0,815517026081,TMALL,77.97317835566064,Face,27749.5,0.0,0.0,0.0,8,4,4956.909090909091,2
399,8,2022-08-01,1217.0,815517026265,TMALL,173.990213957209,Ultra Repair,2188.5,0.0,0.0,0.0,8,4,4674.818181818182,1
400,9,2022-08-01,3112.0,815517026272,TMALL,133.1111172161172,Face,7100.0,0.0,0.0,0.0,8,4,1657.8636363636363,1
401,10,2022-08-01,6125.0,815517026999,TMALL,230.4434684982169,Ultra Repair,644.0,0.0,0.0,0.0,8,4,1434.3636363636363,1
402,11,2022-08-01,2161.0,815517027163,TMALL,78.6738375558867,Face,321.0,0.0,0.0,0.0,8,4,543.3636363636364,1
403,12,2022-08-01,839.0,815517027170,TMALL,165.80218543046357,Face,0.0,0.0,0.0,0.0,8,4,266.04545454545456,0
404,13,2022-08-01,44.0,815517027606,TMALL,162.2445945945946,Face,0.0,0.0,0.0,0.0,8,4,12.130434782608695,1
405,14,2022-08-01,1157.0,815517027613,TMALL,128.71114285714285,Oil,0.0,0.0,0.0,0.0,8,4,237.0909090909091,1
406,32,2022-08-01,205.0,815517025992,TMALL,155.709662921348,Face,,0.0,0.0,0.0,8,4,155.33333333333334,0
407,33,2022-08-01,11.0,815517027491,TMALL,221.87774193548387,Eye,,0.0,0.0,0.0,8,4,26.5,0
408,50,2022-08-01,2006.0,815517028122,TMALL,164.11242009132422,Oil,,0.0,0.0,0.0,8,4,1096.0,1
